propertyType,buildingName,longitude,latitude,address,priceunits.price,bedroomsunits.beds,city
,Third North,-93.28002,,"800 N 3rd St, Minneapolis, MN",0.0,0.0, Minneapolis
,Third North,-93.28002,,"800 N 3rd St, Minneapolis, MN",0.0,0.0, Minneapolis
,Third North,-93.28002,,"800 N 3rd St, Minneapolis, MN",0.0,0.0, Minneapolis
,Axon Green,-93.325424,,"3140 Chowen Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,Axon Green,-93.325424,,"3140 Chowen Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,Axon Green,-93.325424,,"3140 Chowen Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.26373,,"Lilium Apartments, 706 S 9th St, Minneapolis, MN 55404",0.0,0.0, 706 S 9th St
,Zest,-93.2786,,"5426 Nicollet Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,Zest,-93.2786,,"5426 Nicollet Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,Zest,-93.2786,,"5426 Nicollet Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,Westwood,-93.32652,,"3620-3708 3720 West 32nd St, Minneapolis, MN",0.0,0.0, Minneapolis
,Westwood,-93.32652,,"3620-3708 3720 West 32nd St, Minneapolis, MN",0.0,0.0, Minneapolis
,FIT,-93.26798,,"515 E Grant St, Minneapolis, MN",0.0,0.0, Minneapolis
,FIT,-93.26798,,"515 E Grant St, Minneapolis, MN",0.0,0.0, Minneapolis
,FIT,-93.26798,,"515 E Grant St, Minneapolis, MN",0.0,0.0, Minneapolis
,FreightYard Townhomes and Flats,-93.271706,,"50 4th Ave N, Minneapolis, MN",0.0,0.0, Minneapolis
,FreightYard Townhomes and Flats,-93.271706,,"50 4th Ave N, Minneapolis, MN",0.0,0.0, Minneapolis
,Blaise Apartments,-93.276245,,"2645 1st Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,Spectrum Living Mpls,-93.239624,,"815 9th Ave SE, Minneapolis, MN",0.0,0.0, Minneapolis
,Spectrum Living Mpls,-93.239624,,"815 9th Ave SE, Minneapolis, MN",0.0,0.0, Minneapolis
,Ridgewood Arches,-93.28208,,"223 Ridgewood Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,Haverhill,-93.281876,,"32 Spruce Pl, Minneapolis, MN",0.0,0.0, Minneapolis
,Haverhill,-93.281876,,"32 Spruce Pl, Minneapolis, MN",0.0,0.0, Minneapolis
,Park Avenue,-93.264496,,"2801 Park Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,Park Avenue,-93.264496,,"2801 Park Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,270 Hennepin,-93.26972,,"270 Hennepin Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,270 Hennepin,-93.26972,,"270 Hennepin Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,270 Hennepin,-93.26972,,"270 Hennepin Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,270 Hennepin,-93.26972,,"270 Hennepin Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,240 Park Avenue,-93.25954,,"240 Park Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,240 Park Avenue,-93.25954,,"240 Park Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,240 Park Avenue,-93.25954,,"240 Park Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,Artistry on 10th,-93.273636,,"95 S 10th St, Minneapolis, MN",0.0,0.0, Minneapolis
,Artistry on 10th,-93.273636,,"95 S 10th St, Minneapolis, MN",0.0,0.0, Minneapolis
,Artistry on 10th,-93.273636,,"95 S 10th St, Minneapolis, MN",0.0,0.0, Minneapolis
,Lime,-93.28828,,"2904 Lyndale Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,Lime,-93.28828,,"2904 Lyndale Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,Eitel Apartments,-93.28167,,"1367 Willow St, Minneapolis, MN",0.0,0.0, Minneapolis
,Eitel Apartments,-93.28167,,"1367 Willow St, Minneapolis, MN",0.0,0.0, Minneapolis
,Eitel Apartments,-93.28167,,"1367 Willow St, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.287605,,"2515 Lyndale Ave S APT 3, Minneapolis, MN 55405",0.0,0.0, Minneapolis
,Rafter,-93.25539,,"333 E Hennepin Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,Rafter,-93.25539,,"333 E Hennepin Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,Rafter,-93.25539,,"333 E Hennepin Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,Woodhaven,-93.28808,,"6045 Lyndale Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,Woodhaven,-93.28808,,"6045 Lyndale Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,1817 2nd Avenue,-93.27365,,"1817 2nd Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,1817 2nd Avenue,-93.27365,,"1817 2nd Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,700 University Ave SE,-93.24623,,"700 University Ave SE, Minneapolis, MN",0.0,0.0, Minneapolis
,Rym Apartments,-93.23558,,"309 Ulysses St NE, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.248,,"410 Apartments, 410 6th St SE APT 111, Minneapolis, MN 55414",0.0,0.0, 410 6th St SE APT 111
,214 Place Apartments,-93.28164,,"214 W 15th St, Minneapolis, MN",0.0,0.0, Minneapolis
,214 Place Apartments,-93.28164,,"214 W 15th St, Minneapolis, MN",0.0,0.0, Minneapolis
,LH44,-93.312325,,"2618 W 44th St, Minneapolis, MN",0.0,0.0, Minneapolis
,LH44,-93.312325,,"2618 W 44th St, Minneapolis, MN",0.0,0.0, Minneapolis
,7west,-93.24686,,"1800 Washington Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,7west,-93.24686,,"1800 Washington Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,7west,-93.24686,,"1800 Washington Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,Elan Uptown,-93.29447,,"2837 Emerson Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,Elan Uptown,-93.29447,,"2837 Emerson Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,Elan Uptown,-93.29447,,"2837 Emerson Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.21809,,"1065 25th Ave SE, Minneapolis, MN 55414",0.0,0.0, Minneapolis
,The Buckingham / The Commodore / The Parkway Apartments,-93.27977,,"1500 Lasalle Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,The Buckingham / The Commodore / The Parkway Apartments,-93.27977,,"1500 Lasalle Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,Vesi,-93.27536,,"730 1/2 N 1st St, Minneapolis, MN",0.0,0.0, Minneapolis
,Vesi,-93.27536,,"730 1/2 N 1st St, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.29328,,"1 bed, $925, 1115 Franklin Ave W APT 201, Minneapolis, MN 55405",0.0,0.0, $925
,The Larking,-93.26464,,"615 S 8th St, Minneapolis, MN",0.0,0.0, Minneapolis
,The Larking,-93.26464,,"615 S 8th St, Minneapolis, MN",0.0,0.0, Minneapolis
,The Larking,-93.26464,,"615 S 8th St, Minneapolis, MN",0.0,0.0, Minneapolis
,Track 29 City Apartments,-93.29014,,"2841 Bryant Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,Track 29 City Apartments,-93.29014,,"2841 Bryant Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,Track 29 City Apartments,-93.29014,,"2841 Bryant Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.29028,,"3009 Bryant Ave S, 3009 Bryant Ave S APT 2, Minneapolis, MN 55408",0.0,0.0, 3009 Bryant Ave S APT 2
,The Alden,-93.28132,,"1205 Hawthorne Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,The Alden,-93.28132,,"1205 Hawthorne Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.28842,,"2131 Lyndale Ave N #1, Minneapolis, MN 55411",0.0,0.0, Minneapolis
,,-93.301605,,"1030 Knox Ave N APT 2, Minneapolis, MN 55411",0.0,0.0, Minneapolis
,,-93.301605,,"5 bed, 1.5 bath, 1500 sqft, $2,050, 1032 Knox Ave N #3, Minneapolis, MN 55411",0.0,0.0, 1.5 bath
,The Miles Uptown,-93.292534,,"2837 Dupont Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,The Miles Uptown,-93.292534,,"2837 Dupont Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,The Miles Uptown,-93.292534,,"2837 Dupont Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.296616,,"2739 Girard Ave S APT 202, Minneapolis, MN 55408",0.0,0.0, Minneapolis
,"1816, 1820, 1830 Stevens Avenue",-93.275665,,"1816 Stevens Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,"1816, 1820, 1830 Stevens Avenue",-93.275665,,"1816 Stevens Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,RIVERSIDE FLATS,-93.22677,,"940 Franklin Ter, Minneapolis, MN",0.0,0.0, Minneapolis
,RIVERSIDE FLATS,-93.22677,,"940 Franklin Ter, Minneapolis, MN",0.0,0.0, Minneapolis
,1810 3rd Avenue,-93.273125,,"1810 3rd Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,1810 3rd Avenue,-93.273125,,"1810 3rd Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,1810 3rd Avenue,-93.273125,,"1810 3rd Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,Red 20 Apartments,-93.25294,,"20 6th St NE, Minneapolis, MN",0.0,0.0, Minneapolis
,Red 20 Apartments,-93.25294,,"20 6th St NE, Minneapolis, MN",0.0,0.0, Minneapolis
,Red 20 Apartments,-93.25294,,"20 6th St NE, Minneapolis, MN",0.0,0.0, Minneapolis
,Red 20 Apartments,-93.25294,,"20 6th St NE, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.29928,,"3541 Holmes Ave S, Minneapolis, MN 55408",0.0,0.0, Minneapolis
,Moerty Apartments,-93.243744,,"821 6th Ave SE, Minneapolis, MN",0.0,0.0, Minneapolis
,Moerty Apartments,-93.243744,,"821 6th Ave SE, Minneapolis, MN",0.0,0.0, Minneapolis
,Daymark Uptown,-93.30034,,"1477 W Lake St, Minneapolis, MN",0.0,0.0, Minneapolis
,Daymark Uptown,-93.30034,,"1477 W Lake St, Minneapolis, MN",0.0,0.0, Minneapolis
,Daymark Uptown,-93.30034,,"1477 W Lake St, Minneapolis, MN",0.0,0.0, Minneapolis
,Noko,-93.24641,,"4720 Longfellow Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,Noko,-93.24641,,"4720 Longfellow Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,PURE Lowry,-93.28842,,"2000 Lyndale Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,PURE Lowry,-93.28842,,"2000 Lyndale Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,PURE Lowry,-93.28842,,"2000 Lyndale Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,Maverick Apartments,-93.26751,,"120 Hennepin Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,Maverick Apartments,-93.26751,,"120 Hennepin Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,Marbella on Dean,-93.31826,,"3036 W Lake St, Minneapolis, MN",0.0,0.0, Minneapolis
,Marbella on Dean,-93.31826,,"3036 W Lake St, Minneapolis, MN",0.0,0.0, Minneapolis
,Marbella on Dean,-93.31826,,"3036 W Lake St, Minneapolis, MN",0.0,0.0, Minneapolis
,222 Hennepin,-93.26828,,"222 Hennepin Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,222 Hennepin,-93.26828,,"222 Hennepin Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,222 Hennepin,-93.26828,,"222 Hennepin Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,The Vicinity,-93.25788,,"205 Park Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,The Vicinity,-93.25788,,"205 Park Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,The Vicinity,-93.25788,,"205 Park Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,330 Oak Grove,-93.28392,,"330 Oak Grove St, Minneapolis, MN",0.0,0.0, Minneapolis
,330 Oak Grove,-93.28392,,"330 Oak Grove St, Minneapolis, MN",0.0,0.0, Minneapolis
,Hiawatha Flats,-93.22058,,"3625 E 43rd St, Minneapolis, MN",0.0,0.0, Minneapolis
,1325 W 27th St,-93.29731,,"1325 W 27th St, Minneapolis, MN",0.0,0.0, Minneapolis
,Uptown Lake Apartments,-93.294754,,"1212 W Lake St, Minneapolis, MN",0.0,0.0, Minneapolis
,Uptown Lake Apartments,-93.294754,,"1212 W Lake St, Minneapolis, MN",0.0,0.0, Minneapolis
,Uptown Lake Apartments,-93.294754,,"1212 W Lake St, Minneapolis, MN",0.0,0.0, Minneapolis
,Uptown Lake Apartments,-93.294754,,"1212 W Lake St, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.31538,,"5708 Upton Ave S, Minneapolis, MN 55410",0.0,0.0, Minneapolis
APARTMENT,,-93.22089,,"Brackett's Place Apartments, 3525 E 27th St, Minneapolis, MN 55406",1295.0,2.0, 3525 E 27th St
,,-93.26766,,"1928 Portland Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.267876,,"360 1st St N, Minneapolis, MN",0.0,0.0, Minneapolis
APARTMENT,,-93.2418,,"Historic Florence Court, 1022 University Ave SE, Minneapolis, MN 55414",1699.0,2.0, 1022 University Ave SE
,,-93.27832,,"4222 Nicollet Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.28442,,"1502 Laurel Ave, Minneapolis, MN",0.0,0.0, Minneapolis
APARTMENT,,-93.277794,,"Studio, 600 sqft, $899, 6 E 25th St APT 301, Minneapolis, MN 55404",899.0,0.0, 600 sqft
,,-93.269806,,"115 N 2nd St, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.28081,,"643 N 5th St, Minneapolis, MN",0.0,0.0, Minneapolis
APARTMENT,,-93.28462,,"Uptown Estates, 2800 Grand Ave S, Minneapolis, MN 55408",945.0,1.0, 2800 Grand Ave S
,,-93.25562,,"401 1st Ave NE, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.277695,,"730 Washington Ave N, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.31413,,"2900 Thomas Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
APARTMENT,,-93.328735,,"Elements of Linden Hills, 4525 France Ave S, Minneapolis, MN 55410",1615.0,1.0, 4525 France Ave S
,,-93.26162,,"511 S 4th St, Minneapolis, MN",0.0,0.0, Minneapolis
APARTMENT,,-93.23038,,"Local15 Apartments, 1501 Como Ave SE, Minneapolis, MN 55414",1349.0,1.0, 1501 Como Ave SE
,,-93.28593,,"2400 Harriet Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.29419,,"3441 Emerson Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.272705,,"90 S 9th St, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.282715,,"307 W 15th St, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.269516,,"365 Nicollet Mall, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.28175,,"1020 N 3rd St, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.28218,,"225 W 15th St, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.21991,,"22 27th Ave SE, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.21423,,"4603 Minnehaha Ave, Minneapolis, MN",0.0,0.0, Minneapolis
APARTMENT,,-93.29017,,"The Bryant, 2101 Bryant Ave S APT 306, Minneapolis, MN 55405",1095.0,1.0, 2101 Bryant Ave S APT 306
,,-93.2659,,"1400 Park Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.208626,,"3400 University Ave SE, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.20867,,"3400 University Ave SE, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.26901,,"101 S 5th St, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.2165,,"4621 Snelling Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.28767,,"616 53rd St W, Minneapolis, MN",0.0,0.0, Minneapolis
SINGLE_FAMILY,,-93.297195,,"2923 Girard Ave N, Minneapolis, MN 55411",2800.0,5.0, Minneapolis
,,-93.28023,,"110 W Grant St, Minneapolis, MN",0.0,0.0, Minneapolis
APARTMENT,,-93.29734,,"2800 Girard Apartments, 2800 Girard Ave S #115, Minneapolis, MN 55408",1110.0,1.0, 2800 Girard Ave S #115
,,-93.28554,,"500 Lake St W, Minneapolis, MN",0.0,0.0, Minneapolis
APARTMENT,,-93.2737,,"2621 2nd Ave S APT 2, Minneapolis, MN 55408",995.0,2.0, Minneapolis
,,-93.27762,,"4815 Nicollet Ave, Minneapolis, MN",0.0,0.0, Minneapolis
APARTMENT,,-93.286385,,"Garfield Court Apartments, 2101 Garfield Ave, Minneapolis, MN 55405",1200.0,2.0, 2101 Garfield Ave
APARTMENT,,-93.32658,,"Uptown Apartments, 3701 W Lake St, Minneapolis, MN 55416",999.0,1.0, 3701 W Lake St
,CityLine Apartments,-93.22661,,"3815 Hiawatha Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,CityLine Apartments,-93.22661,,"3815 Hiawatha Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,Good Dwelling,-93.278145,,"2640 Nicollet Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,Good Dwelling,-93.278145,,"2640 Nicollet Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,Marquette Place,-93.276405,,"1314 Marquette Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,Marquette Place,-93.276405,,"1314 Marquette Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,Marquette Place,-93.276405,,"1314 Marquette Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,2535 Clinton Ave,-93.2711,,"2535 Clinton Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,2535 Clinton Ave,-93.2711,,"2535 Clinton Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,1800 Lake,-93.30454,,"1800 W Lake St, Minneapolis, MN",0.0,0.0, Minneapolis
,1800 Lake,-93.30454,,"1800 W Lake St, Minneapolis, MN",0.0,0.0, Minneapolis
,Station 38 Apartments,-93.23049,,"3725 29th Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,Nordhaus,-93.25657,,"315 1st Ave NE, Minneapolis, MN",0.0,0.0, Minneapolis
,Nordhaus,-93.25657,,"315 1st Ave NE, Minneapolis, MN",0.0,0.0, Minneapolis
,Nordhaus,-93.25657,,"315 1st Ave NE, Minneapolis, MN",0.0,0.0, Minneapolis
,Nordhaus,-93.25657,,"315 1st Ave NE, Minneapolis, MN",0.0,0.0, Minneapolis
,Fair Oaks Apartments,-93.27213,,"2415 3rd Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.32812,,"Ewing Place, 5052 Ewing Ave S #204, Minneapolis, MN 55410",0.0,0.0, 5052 Ewing Ave S #204
,Doyle Student Apartments,-93.23707,,"1307 4th St SE, Minneapolis, MN",0.0,0.0, Minneapolis
,Doyle Student Apartments,-93.23707,,"1307 4th St SE, Minneapolis, MN",0.0,0.0, Minneapolis
,Doyle Student Apartments,-93.23707,,"1307 4th St SE, Minneapolis, MN",0.0,0.0, Minneapolis
,Oaks Station Place,-93.22079,,"3550 E 46th St, Minneapolis, MN",0.0,0.0, Minneapolis
,Santa Rose Apartments,-93.29746,,"3242 Girard Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,1700 Stevens Ave,-93.27568,,"1700 Stevens Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,1700 Stevens Ave,-93.27568,,"1700 Stevens Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.26009,,"918 E 17th St #1, Minneapolis, MN 55404",0.0,0.0, Minneapolis
,Grain Belt,-93.26879,,"1215 Marshall St NE, Minneapolis, MN",0.0,0.0, Minneapolis
,Grain Belt,-93.26879,,"1215 Marshall St NE, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.28179,,"2738, 2750 Pillsbury Ave S, 2738 Pillsbury Ave S, Minneapolis, MN 55408",0.0,0.0, 2750 Pillsbury Ave S
,,-93.287285,,"Garfield Apartments, 3220 Garfield Ave, Minneapolis, MN 55408",0.0,0.0, 3220 Garfield Ave
,The Encore,-93.25431,,"212 10th Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,The Encore,-93.25431,,"212 10th Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,The Encore,-93.25431,,"212 10th Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,The Encore,-93.25431,,"212 10th Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.266785,,"The Serene, 829 Marshall St NE #402, Minneapolis, MN 55413",0.0,0.0, 829 Marshall St NE #402
,,-93.2927,,"1931 Dupont Ave S, Minneapolis, MN 55403",0.0,0.0, Minneapolis
,,-93.20451,,"4824 53rd St E, Minneapolis, MN",0.0,0.0, Minneapolis
,22 E 22nd St,-93.276955,,"22 E 22nd St, Minneapolis, MN",0.0,0.0, Minneapolis
,22 E 22nd St,-93.276955,,"22 E 22nd St, Minneapolis, MN",0.0,0.0, Minneapolis
,LPM,-93.28063,,"1369 Spruce Pl, Minneapolis, MN",0.0,0.0, Minneapolis
,LPM,-93.28063,,"1369 Spruce Pl, Minneapolis, MN",0.0,0.0, Minneapolis
,LPM,-93.28063,,"1369 Spruce Pl, Minneapolis, MN",0.0,0.0, Minneapolis
,2427 Blaisdell Ave S,-93.27915,,"2427 Blaisdell Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,LAKEHAUS,-93.31861,,"3100 W Lake St, Minneapolis, MN",0.0,0.0, Minneapolis
,LAKEHAUS,-93.31861,,"3100 W Lake St, Minneapolis, MN",0.0,0.0, Minneapolis
,The Copham,-93.259834,,"607 Washington Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,The Copham,-93.259834,,"607 Washington Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,Vue Apartment Homes,-93.28536,,"415 Oak Grove St, Minneapolis, MN",0.0,0.0, Minneapolis
,Vue Apartment Homes,-93.28536,,"415 Oak Grove St, Minneapolis, MN",0.0,0.0, Minneapolis
,Vue Apartment Homes,-93.28536,,"415 Oak Grove St, Minneapolis, MN",0.0,0.0, Minneapolis
,3806 28th Avenue South,-93.23248,,"3806 28th Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,3806 28th Avenue South,-93.23248,,"3806 28th Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,3806 28th Avenue South,-93.23248,,"3806 28th Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.2418,,"FloCo Fusion, 1000 University Ave SE, Minneapolis, MN 55414",0.0,0.0, 1000 University Ave SE
,The Shale,-93.21494,,"4757 Hiawatha Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,The Shale,-93.21494,,"4757 Hiawatha Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,The Shale,-93.21494,,"4757 Hiawatha Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,1420 West 32nd Street,-93.29814,,"1420 W 32nd St, Minneapolis, MN",0.0,0.0, Minneapolis
,1420 West 32nd Street,-93.29814,,"1420 W 32nd St, Minneapolis, MN",0.0,0.0, Minneapolis
,2216 Harriet,-93.28586,,"2216 Harriet Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.28123,,"Loring Manor, 1518 Spruce Pl, Minneapolis, MN 55403",0.0,0.0, 1518 Spruce Pl
,Rex26,-93.28769,,"2621 Lyndale Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,Rex26,-93.28769,,"2621 Lyndale Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.24522,,"712 4th St SE Apartments, 712 4th St SE #200, Minneapolis, MN 55414",0.0,0.0, 712 4th St SE #200
,,-93.31216,,"Lakeshore Apartments, 4412 W Lake Harriet Pkwy, Minneapolis, MN 55410",0.0,0.0, 4412 W Lake Harriet Pkwy
,THE LAKES RESIDENCES,-93.31355,,"2622 W Lake St, Minneapolis, MN",0.0,0.0, Minneapolis
,Solhaus Tower,-93.22272,,"515 Huron Blvd SE, Minneapolis, MN",0.0,0.0, Minneapolis
,Solhaus Tower,-93.22272,,"515 Huron Blvd SE, Minneapolis, MN",0.0,0.0, Minneapolis
,The Shores,-93.30497,,"3101 E Bde Maka Ska Pkwy, Minneapolis, MN",0.0,0.0, Minneapolis
,The Shores,-93.30497,,"3101 E Bde Maka Ska Pkwy, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.3041,,"1314 Morgan Ave N #1, Minneapolis, MN 55411",0.0,0.0, Minneapolis
,1207 West 25th Street,-93.2949,,"1207 W 25th St, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.30865,,"5345 Penn Ave S #3, Minneapolis, MN 55419",0.0,0.0, Minneapolis
,1200 West Franklin Avenue,-93.29464,,"1200 Franklin Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,1200 West Franklin Avenue,-93.29464,,"1200 Franklin Ave S, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.2846,,"1 bed, 600 sqft, $925, 2510 Grand Ave S APT 3, Minneapolis, MN 55405",0.0,0.0, 600 sqft
,,-93.27109,,"5 bed, 1800 sqft, $2,995, 1629 Marshall St NE #8431470, Minneapolis, MN 55413",0.0,0.0, 1800 sqft
,3410 Harriet Ave S,-93.28597,,"3410 Harriet Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,3410 Harriet Ave S,-93.28597,,"3410 Harriet Ave, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.276764,,"1200 Nicollet Ave #614, Minneapolis, MN 55403",0.0,0.0, Minneapolis
,,-93.26773,,"2820 Portland Ave #1, Minneapolis, MN 55407",0.0,0.0, Minneapolis
,,-93.22654,,"872 18th Ave SE, Minneapolis, MN 55414",0.0,0.0, Minneapolis
,,-93.25159,,"215 7th St NE, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.25159,,"215 7th St NE, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.28177,,"2210 Pillsbury Ave #6, Minneapolis, MN 55404",0.0,0.0, Minneapolis
,,-93.27424,,"580 2nd St N #407, Minneapolis, MN 55401",0.0,0.0, Minneapolis
,,-93.25876,,"20 2nd St NE, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.25876,,"20 2nd St NE, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.20984,,"4335 44th Ave S, Minneapolis, MN 55406",0.0,0.0, Minneapolis
,,-93.22888,,"3204 30th Ave S, Minneapolis, MN 55406",0.0,0.0, Minneapolis
,The Palmer,-93.27934,,"600 N 5th St, Minneapolis, MN",0.0,0.0, Minneapolis
,The Palmer,-93.27934,,"600 N 5th St, Minneapolis, MN",0.0,0.0, Minneapolis
,215 Oak Grove,-93.28149,,"215 Oak Grove St, Minneapolis, MN",0.0,0.0, Minneapolis
,215 Oak Grove,-93.28149,,"215 Oak Grove St, Minneapolis, MN",0.0,0.0, Minneapolis
,,-93.30359,,"815 Logan Ave N UNIT 1, Minneapolis, MN 55411",0.0,0.0, Minneapolis
,,-93.28992,,"3952 Aldrich Ave S APT 2, Minneapolis, MN 55409",0.0,0.0, Minneapolis
